authoryear,yi,vi,coef,se,n,outcome,model_type
delucaverpoorten2015a,0.13371905912845,4.2793174311768e-4,0.13371905912845,0.0446648551145403,2255,ingrouptrust,Bivariate
delucaverpoorten2015a,0.135461215887547,4.2771292986047e-4,0.135461215887547,0.0319299048289263,2254,ingrouptrust,Bivariate
delucaverpoorten2015b,0.250437876833743,3.8395779238687e-4,0.250437876833743,0.06177953772297,2289,ingrouptrust,Bivariate
delucaverpoorten2015b,0.0218103641526067,4.3436906187562e-4,0.0218103641526067,0.0245740308809716,2301,ingrouptrust,Bivariate
delucaverpoorten2015b,0.07172568133973,4.5610014742294e-4,0.07172568133973,0.0263242688308019,2171,ingrouptrust,Bivariate
dyrstad2012a,0.0317577517414198,3.6976061785529e-4,0.0317577517414198,0.0182195985361301,2700,ingrouptrust,Bivariate
dyrstad2012b,-0.00346894897257412,9.415969236637e-4,-0.00346894897257412,0.112303251782326,1063,ingrouptrust,Bivariate
dyrstad2012c,0.0310286235872498,0.0012911712496419,0.0310286235872498,0.0251029923876595,774,ingrouptrust,Bivariate
elbialyetal2022a,-0.103272701345526,0.0146087051625245,-0.103272701345526,0.114479955216735,68,ingrouptrust,Bivariate
elbialyetal2022b,0.0689491014734145,0.0170778386745602,0.0689491014734145,0.261104730818419,59,ingrouptrust,Bivariate
gneezyfessler2012,-0.0322345104753577,0.0203657745371863,-0.0322345104753577,0.14000813270361,50,ingrouptrust,Bivariate
gonzaleztraunmuller2023,0.0631274334172981,5.5174957458615e-4,0.0631274334172981,0.0228919300373304,1799,ingrouptrust,Bivariate
grossmanetal2015,0.0296677918116872,4.2787844790875e-4,0.0296677918116872,0.0206987688471502,2334,ingrouptrust,Bivariate
hadzicetal2017,0.23306340006983,5.1545441371857e-4,0.23306340006983,0.018737383093165,1736,ingrouptrust,Bivariate
hallkahn2020,0.27738434932296,0.00105580660316332,0.27738434932296,0.0279618116557634,808,ingrouptrust,Bivariate
kijewski2019,-0.012016016547052,3.80248469643456e-5,-0.012016016547052,0.0135855592335597,26292,ingrouptrust,Bivariate
lewistopal2022,0.0396656722693701,4.1674571252759e-4,0.0396656722693701,0.0182478630531776,2393,ingrouptrust,Bivariate
lupupeisakhin2017,0.0628519557050848,0.00101755371152624,0.0628519557050848,0.0326235881237899,976,ingrouptrust,Bivariate
mironovawhitt2018,0.0861228644414677,0.00214645036715028,0.0861228644414677,0.0438033029968483,460,ingrouptrust,Bivariate
mironovawhitt2018,0.227567504005433,0.00856293287987787,0.227567504005433,0.135005602346125,106,ingrouptrust,Bivariate
rohneretal2013,-0.087993106446235,4.066808662466e-4,-0.087993106446235,0.0472925364057426,2422,ingrouptrust,Bivariate
voorsbulte2014,0.0107576686231573,0.00100076932785228,0.0107576686231573,0.0293372036209072,1000,ingrouptrust,Bivariate
voorsbulte2014,0.0378609141174438,0.00114481648351308,0.0378609141174438,0.0353017317207885,872,ingrouptrust,Bivariate
wang2019,0.00878072121094801,4.1367223989019e-4,0.00878072121094801,0.0241548302595702,2418,ingrouptrust,Bivariate
wernerlambsdorff2020,0.105838232692254,0.00940117322874755,0.105838232692254,0.119915186697633,105,ingrouptrust,Bivariate
barcelopeisakhin2023,0.0497958836304107,0.00131619958797884,0.0497958836304107,0.0362969310950899,757,ingrouptrust,Quasi-Experimental
delucaverpoorten2015a,0.0274035267039197,2.3979314538405e-4,0.0274035267039197,0.0124495304988548,4165,ingrouptrust,Quasi-Experimental
delucaverpoorten2015a,0.0911591980466076,2.3737606983172e-4,0.0911591980466076,0.0272469947041453,4144,ingrouptrust,Quasi-Experimental
delucaverpoorten2015a,0.0428784070985556,2.4077483438959e-4,0.0428784070985556,0.0153049422444958,4139,ingrouptrust,Quasi-Experimental
